loan_number,amount_borrowed,borrower_rate,prosper_rating,term,age_in_months,origination_date,days_past_due,principal_balance,service_fees_paid,principal_paid,interest_paid,prosper_fees_paid,late_fees_paid,debt_sale_proceeds_received,loan_status,loan_default_reason,loan_default_reason_description,next_payment_due_date,next_payment_due_amount,co_borrower_application,listing_start_date,listing_end_date,listing_creation_date,loan_origination_date,listing_status,listing_status_reason,verification_stage,listing_amount,amount_funded,amount_remaining,percent_funded,partial_funding_indicator,funding_threshold,estimated_return,estimated_loss_rate,lender_yield,effective_yield,borrower_apr,listing_term,monthly_payment,scorex,scorex_change,fico_score,prosper_score,listing_category_id,income_range,income_range_description,monthly_income,income_verifiable,employment_status_description,occupation,months_employed,borrower_state,borrower_city,borrower_metropolitan_area,prior_prosper_loans_active,prior_prosper_loans,prior_prosper_loans_principal_borrowed,prior_prosper_loans_principal_outstanding,prior_prosper_loans_balance_outstanding,prior_prosper_loans_cycles_billed,prior_prosper_loans_ontime_payments,prior_prosper_loans_late_cycles,prior_prosper_loans_late_payments_one_month_plus,max_prior_prosper_loan,min_prior_prosper_loan,prior_prosper_loan_earliest_pay_off,prior_prosper_loans31dpd,prior_prosper_loans61dpd,lender_indicator,group_indicator,group_name,channel_code,current_delinquencies,delinquencies_last7_years,public_records_last10_years,public_records_last12_months,first_recorded_credit_line,credit_lines_last7_years,inquiries_last6_months,amount_delinquent,current_credit_lines,open_credit_lines,bankcard_utilization,total_open_revolving_accounts,installment_balance,real_estate_balance,revolving_balance,real_estate_payment,revolving_available_percent,total_inquiries,total_trade_items,satisfactory_accounts,now_delinquent_derog,was_delinquent_derog,oldest_trade_open_date,delinquencies_over30_days,delinquencies_over60_days,delinquencies_over90_days,is_homeowner,investment_typeid,investment_type_description,whole_loan_start_date,whole_loan_end_date,last_updated_date,TUFicoRange,TUFicoDate,dti_wprosper_loan,CoBorrowerApplication,CombinedDtiwProsperLoan,CombinedStatedMonthlyIncome,validity,bad_loan,EMI,balance_income
1662415.8026357314,22417,0.2179923669910071,C,44.10454085717904,10.326161314763809,,-14.937285192243625,3928.657520746594,43.67881710698862,9914.222653671935,860.6772081526308,0.0221204476605654,6.744056836396241,0.0,0,2.5383000341154,PartialSettlement,2021-10-19 00:00:00,-157.3973251281161,,2021-06-07 14:01:38.497,2021-05-14 12:33:39.163,2021-04-06 11:52:23.930000000,,6.0,Completed,,18255.460411227075,22417,0.0,1.0,,0.8643225070616013,0.0753280546530348,0.0382538101104197,0.0690592490660478,0.1175011023926667,0.114349369186779,44.10454085717904,-138.30153317523656,,,,10.054875619283736,7.185990917653731,4.246225383479953,"$25,000-49,999",9570.680987186814,,Other,Food Service Management,61.84318553935108,OR,cranberry township,(Not Implemented),0.8274341498201232,1.1725113256043018,-3285.82809270098,-10547.566454227785,0.0,22.28825118499108,-2.8137726372918634,-7.1818620227423295,-2.331632292889918,-7872.45127030792,26389.79399261889,24.479855055124908,0.8028623121787022,1.3458819145637793,-0.0015509914155699,,,27233.200398661174,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0796092859276682,Whole,2021-03-13 09:07:58.940000000,,2021-09-23 07:33:36.480000000,740-759,2021-09-17 06:43:41.266,-1164.5226329421364,,0.1812344216542168,13847.058011792336,Valid,0.0,508.26966031891277,9062.411326867901
1585485.8977857863,18839,0.0690591756883049,AA,52.4030012915776,9.523310671296636,,9.645001048276503,18432.470434735034,-123.28255624924051,1893.293022403482,-375.6527456335832,3.4736321885269037,3.534942721018433,0.0,0,2.842766969385947,,2021-10-01 00:00:00,259.2250151037092,,2021-05-29 11:02:34.523,2021-03-08 15:09:28.437,2021-12-02 13:51:19.307000000,,6.0,Completed,,10009.685210593272,18839,0.0,1.0,,0.8516204117114338,0.0892472759719473,0.0426627555548286,0.1513261544663313,0.1494789032775538,0.1352272338696009,52.4030012915776,498.3700805557352,,,,8.708306318810308,3.834160056621535,6.154481443770799,"$50,000-74,999",-6573.063759257992,,Not available,Student - College Senior,-95.49506808305446,NC,CENTER CONWAY,(Not Implemented),0.2948856104169806,-1.904294109115083,58175.961494422125,16462.887492528225,0.0,1.4205900268543958,-1.0112782410931254,1.409348650784051,-1.7993454601417205,8607.13511054117,11017.953828850734,2.345617629627341,1.244616668676878,1.4404748868631632,0.1281220487565356,,,76404.97783643266,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.058385063630616,Fractional,2021-03-23 13:46:45.547000000,,2022-02-21 20:28:43.857000000,800-819,2022-01-21 07:43:31.727,2685.645161086232,,0.1601963230282603,15243.169421816348,Valid,1.0,359.5023097088882,-6932.56606896688
1582543.7635618595,-483,0.1559230132050281,A,50.059781213686165,6.832477062527531,,2.5165486651041267,9078.436936267864,-87.56302115263755,208.2603495307453,425.70891591285664,2.1021893997498893,12.874831986695344,0.0,0,2.394849098242677,Bankruptcy,2021-09-30 00:00:00,659.6616505343382,,2021-02-09 14:03:00.773,2021-10-26 08:09:06.567,2022-01-08 11:25:03.950000000,,6.0,Completed,,19228.09826512143,-483,0.0,1.0,,0.5879925550079981,0.0711606419220574,0.0280642498188462,0.1314673307092306,0.1416599526944337,0.2176136851036814,50.059781213686165,691.0198067439104,,,,5.012834926191582,8.955805845354577,5.923686214877796,"$75,000-99,999",7672.909679881601,,Retired,Investor,90.0553212198018,MD,COLLEGE PLACE,(Not Implemented),-0.1649193155998343,5.382489739334874,-13341.458456400973,-6760.155748915356,0.0,13.635490445849824,2.300479186516577,3.8344413454428974,1.0052373009995978,17839.605018525883,8274.61963812995,26.29545120400042,1.3161198765287423,1.317253900674224,-0.094470829583138,,,61362.4645053103,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3669721644511745,Whole,2021-02-24 13:28:41.877000000,,2021-11-12 14:10:33.950000000,820-850,2021-01-30 08:50:07.876,-4349.206728599417,,0.3059907736037633,12561.346979633356,Valid,0.0,-9.64846406216313,7682.558143943764
1531048.7723261595,669,0.131965609919141,A,27.429618969996948,13.830829272675215,,-4.020990684313811,7421.122268845557,-67.88089619092976,4402.172199140656,1524.2878740663884,9.724502986250954,-5.303299794246411,0.0,0,3.6023128869616534,PartialSettlement,2021-03-20 00:00:00,532.9450041343596,,2021-09-24 08:04:20.463,2022-01-18 08:15:25.407,2021-08-04 13:26:12.170000000,,6.0,Completed,,15551.141528923708,669,0.0,1.0,,0.9864238599483196,0.0877170496062967,0.0690774885549301,0.1405328997480997,0.1987623646577592,0.0972242920779535,27.429618969996948,139.62229962351606,,,,5.609041857878433,-2.4678052793702934,2.980673525649241,"$50,000-74,999",3313.741458668096,,Employed,Clerical,141.46687593083436,VA,Ruckersville,(Not Implemented),1.4245215405256657,0.4666373860761051,28287.798745959324,2502.07713411841,0.0,-4.145607067863621,-16.07666797705997,3.9669869287555617,-0.99115694481059,19768.74311236541,16170.576662888165,18.420573059680613,1.1845733608437838,0.9099009227589844,0.0961749310425838,,,44936.19218385259,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3911868402697385,Whole,2021-05-12 07:31:55.010000000,,2021-08-16 19:45:36.297000000,780-799,2021-11-22 18:33:41.106,131.97293887192723,,0.256442520678886,21856.215811283724,Valid,1.0,24.38969351822806,3289.3517651498682
1556194.506091346,32997,0.1103105805040739,C,36.54231852334281,15.240052987428394,,3.0798994487978915,18327.29951065866,-25.826718962127902,5500.371140640757,750.4229279317941,5.446182877069084,8.120369360862432,0.0,1,3.35878142103896,,2021-11-13 00:00:00,-210.7810147620204,,2021-10-27 14:01:48.340,2021-08-24 08:08:25.287,2021-07-29 08:59:01.960000000,,6.0,Completed,,15595.316496098258,32997,0.0,1.0,,0.6384580029241969,0.0514616838766161,0.0013938159973135,0.0511902417419788,0.0937882086033545,0.2108306586884873,36.54231852334281,622.9149607282741,,,,9.28421148131336,5.04304626077452,3.95390115205655,"$25,000-49,999",13246.393187751191,,Other,Food Service,134.65080862058696,PA,MUSCADINE,(Not Implemented),0.2468777100513343,1.1007864714282551,48490.51425783668,19899.87857803225,0.0,13.126140887307068,1.7546063200709665,-3.5785759269446675,-0.6057138322643444,15187.483384194888,9928.288660584036,0.8225309449475446,0.7215212175068845,1.2916734361842108,0.0456740104734048,,,51887.36323971453,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.912315701493568,Whole,2021-06-10 13:53:55.137000000,,2021-12-30 09:37:07.650000000,760-779,2021-05-19 09:25:23.781,-415.2075264514489,,0.1014701497748344,17302.553051046474,Valid,1.0,902.9804712287728,12343.412716522418
1590121.872992946,11888,0.1009380855833178,D,63.53524234270922,8.281991897974889,,-19.43841934359768,4787.438557631099,-34.84349349869582,3754.5806838758913,1636.7281472710313,-0.6281475225315234,1.6703924989672214,0.0,0,2.053366265793893,,2022-03-31 00:00:00,-266.6126432405496,,2021-08-02 14:03:39.767,2021-07-17 11:07:08.800,2021-09-23 07:50:54.090000000,,6.0,Completed,,20023.47034934557,11888,0.0,1.0,,0.516632426827442,0.0695020337627456,0.047296897414462,0.0860024760096379,0.0231507959731927,0.1014582789296837,63.53524234270922,244.7423555675792,,,,5.343276523767538,-3.507671095432828,3.4108585709702584,"$25,000-49,999",22633.51514337038,,Other,Medical Technician,186.6305545079724,ID,Roslindale,(Not Implemented),1.0075924516420287,1.4373818509852736,82905.99754853972,47911.8351390032,0.0,-30.28625072870848,-8.963394751950032,0.0179100101456061,-0.6343896650504814,32732.311399429887,-1477.2754275849748,3.3480503430659088,1.232665244056163,0.7715430524543,0.0291638066389127,,,58703.73831558846,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.591827022837755,Fractional,2021-12-06 07:36:16.130000000,,2021-10-28 14:23:36.067000000,720-739,2021-05-20 06:42:46.922,2585.637201157171,,0.0294570095828112,21638.135729919064,Valid,0.0,187.1087535304596,22446.406389839918
1575310.0750170804,26724,0.1080701184171429,B,40.9181300520312,13.188528380865815,,0.0432735181910595,-8015.570801801026,-85.970199385756,6852.376049985818,1262.770133654246,3.272249947831573,2.0624572246152,0.0,1,2.388394243230122,Deceased,2021-11-07 00:00:00,360.6158224718816,,2021-12-06 15:00:20.943,2022-01-09 11:12:10.230,2022-01-11 10:35:25.497000000,,6.0,Completed,,23238.95934354581,26724,0.0,1.0,,0.7342760148825977,0.0723449636955089,0.0451804185840145,0.0739266205519424,0.0871729219400381,0.1789146288445065,40.9181300520312,-46.10370472617018,,,,9.415128437683386,5.586825408537483,3.315953285927826,"$75,000-99,999",3317.348356287193,,Self-employed,Bus Driver,128.10594782529932,IN,BOWLER,(Not Implemented),-0.4689287907214314,5.831871665003604,42111.07678819851,8362.753041024862,0.0,3.727385769262507,4.456276309130759,1.2069743455547968,0.3204275806970612,10352.378408229672,7945.633565326505,0.5284941036262865,1.3043528007161989,0.9841752180130428,-0.2152101107182757,,,63250.79386829932,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.955771657069408,Whole,2021-05-10 07:20:58.007000000,,2022-02-26 21:45:23.823000000,700-719,2021-03-02 11:20:46.053,4895.835765591147,,0.1668539357667793,9561.485797734764,Valid,1.0,653.1090244353286,2664.2393318518643
1585299.5474444355,7661,0.0937276363730079,AA,34.13548137954433,8.956149769918515,,14.673238955081793,2415.880024766334,-9.194814202040654,6327.659464813866,439.196574863618,3.9014642917525872,-2.8543340597495126,0.0,1,3.937299012647161,Deceased,2021-12-01 00:00:00,535.3264909738668,,2021-07-14 14:01:59.413,2021-03-08 14:08:05.323,2021-02-20 18:47:49.490000000,,6.0,Completed,,13014.954676136187,7661,0.0,1.0,,0.707849011982824,0.0734705280429005,0.0744839630771594,0.1793577422231635,0.1041495651739164,0.1886510337806785,34.13548137954433,29.509955250198917,,,,4.617864957394298,0.6997928267005862,4.155590856427395,"$100,000+",4832.457986092959,,Other,Principal,211.73394265311816,IN,GLENSHAW,(Not Implemented),2.7047912157698906,-1.7573962012804076,-36390.594086551886,-19968.6934880144,0.0,18.842022082113537,-24.810729724950733,-1.4918187162510512,1.0720787172273922,9992.751313880295,-1623.9500608878552,8.063694910221187,0.8975257067834077,1.0953330883799703,-0.1200331353193026,,,58831.275745948216,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4473469138727357,Whole,2021-07-14 13:46:19.823000000,,2021-06-03 14:08:38.987000000,680-699,2021-05-29 05:18:45.037,1151.1688798427886,,0.4546657663638049,10744.24886783292,Valid,1.0,224.42923580948386,4608.028750283475
1612016.472516701,27161,0.1366893894534863,HR,48.26752019949035,6.4575378212992485,,8.337215501622339,-1073.0522093132204,-98.74592660643708,5504.888891065594,1708.8524648982043,6.782491630629725,6.457399073151249,0.0,1,2.5005269776572425,Deceased,2021-06-10 00:00:00,-141.71013626708003,,2021-12-14 14:02:24.117,2021-05-03 19:33:54.043,2021-07-13 08:13:12.890000000,,6.0,Completed,,22458.89617699945,27161,0.0,1.0,,0.6883981838737906,0.0737274231187592,0.0922097361245907,0.0607801431804334,0.1225669293124316,0.1575976625626248,48.26752019949035,564.1730146546491,,,,10.943284904654842,11.138819423190078,4.217272090541228,"$100,000+",-2499.3604549189395,,Not available,Teacher's Aide,-76.41701243988985,CT,Buffalo,(Not Implemented),2.466228722712052,5.376481190138689,33605.774377025155,17107.992354103983,0.0,24.24037686561013,-2.652620937290718,11.417058594824969,0.6017229945004176,5718.697032179704,12709.493265957955,23.56839868734995,1.178054963326956,1.333706512459769,0.0206285032944958,,,58182.67132149739,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.051975920473096,Fractional,2021-10-03 09:45:07.607000000,,2021-06-09 14:07:23.897000000,800-819,2021-11-02 09:10:59.519,1956.08318118458,,0.5250843114088684,3224.0767557156323,Valid,1.0,562.7179496220896,-3062.078404541029
1542355.6344777532,7665,0.1228964159593092,AA,58.25724030834773,7.467789569024344,,8.417603679427057,14105.62513508209,-74.21175484182123,1128.0334726834649,-321.66810237630284,-2.4794126056709502,4.653091019425963,0.0,1,2.7455041629830674,,2021-10-11 00:00:00,404.6433682415111,,2021-09-25 12:00:13.060,2022-01-24 08:12:48.810,2021-11-15 06:16:48.820000000,,6.0,Completed,,5684.7053782270295,7665,0.0,1.0,,0.7376162445079014,0.0336594681126898,0.0790089258102111,0.1185486521811355,0.18683450948166,0.2048329171859252,58.25724030834773,593.4332393120895,,,,9.7201378413923,-4.188369548324558,3.987555792960501,"$75,000-99,999",12011.530192730836,,Self-employed,Biologist,213.3271693271331,NY,Rising Sun,(Not Implemented),-1.4845481900090665,-2.8714858082531363,62024.08498147556,-20650.531709217707,0.0,6.471103981455356,8.4213431530854,0.2726805740323162,0.5315800621696118,36334.06837503392,23084.987031291508,37.60690192841763,1.1938235738142726,1.032875415035578,0.1864766004434283,,,76323.78149154868,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05211808902017,Fractional,2021-02-28 08:47:57.063000000,,2022-02-15 12:06:37.517000000,800-819,2022-01-18 08:07:42.439,202.5048002717954,,0.2745933519728237,8914.2047466494,Valid,1.0,131.57162885557548,11879.95856387526
1585453.3404087657,9771,0.1161030697289429,C,41.17462334758069,8.999878965321509,,27.3552257989298,20565.83274411937,-91.12450749187605,3537.863251090565,283.87602573233335,6.611791050895318,10.462164579051729,0.0,0,2.9842837380511376,Bankruptcy,2022-01-24 00:00:00,289.9417662608711,,2021-07-13 08:04:41.620,2021-12-14 17:00:53.017,2021-12-08 13:22:35.050000000,,6.0,Completed,,10079.497191351458,9771,0.0,1.0,,1.028408982269252,0.0623378322674113,0.0571903413452466,0.0609141750324468,0.1243534166671847,0.2361167133159395,41.17462334758069,32.8938885631984,,,,4.475001278950465,0.771377901097658,3.8116436733673646,"$50,000-74,999",5594.937600851789,,Other,Sales - Retail,143.49760478725975,UT,HOBE SOUND,(Not Implemented),-0.6416218706278181,-1.2211723404605428,9232.500496462124,22098.1709667552,0.0,31.770534277622957,-6.614391383076196,8.25581661367924,-1.4188433847140909,13288.797609036092,18202.39270918398,17.920080323654993,1.0406256620080307,0.9317693038179024,-0.219653406120383,,,37962.65994982506,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9898032794362237,Whole,2021-10-22 13:50:12.160000000,,2021-10-06 14:08:32.613000000,640-659,2021-06-04 17:06:48.859,4288.607479284313,,0.251843618191828,10945.156986505794,Valid,1.0,237.3063602189361,5357.631240632853
1568285.008998137,16790,0.1259870405033756,B,36.68717376290596,0.211609151362806,,6.446635216964019,1505.698700023936,-94.6882590375382,-8923.071675331565,-15.75212182797577,9.357429542459688,-5.24294459415275,0.0,0,2.955345957998838,PaidInFull,2022-03-05 00:00:00,477.9825125824043,,2021-12-02 14:01:41.260,2021-03-16 14:07:45.400,2021-09-27 07:24:49.530000000,,6.0,Completed,,-281.0987782009597,16790,0.0,1.0,,0.7406691228949316,0.0548449607471364,0.0536753652774585,0.0821012035219107,0.1805028540506295,0.1768878717420383,36.68717376290596,401.69530860138144,,,,13.144206387742626,14.98721167072698,5.692104606958075,"$75,000-99,999",13686.996161198316,,Not available,Retail Management,-55.97950990475269,MI,MOORPARK,(Not Implemented),-0.0906746975659701,0.5931335019145536,-17088.82666984958,-7827.39574130637,0.0,-11.786726560223224,3.167354069788551,2.72839684288367,-1.502459481401701,13733.517730439917,4133.32446485086,35.9377945588638,1.1231194456959737,1.199053989304537,0.0500570247475946,,,54817.37672129308,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.720710236087891,Fractional,2021-02-22 13:49:40.327000000,,2021-11-06 06:46:28.467000000,600-619,2021-08-30 06:31:58.789,-1942.0069664675427,,0.2286778336979429,25474.592760017986,Valid,1.0,457.65313263177023,13229.343028566545
1443936.2978194233,16656,0.2197343601076575,HR,42.298650119311816,7.937512056641978,,21.302100156335896,10216.337691107035,-114.40315928782078,11641.433336067994,906.6953233180726,2.941040161512449,-8.394445891949639,0.0,0,2.5954208158021723,,2021-09-23 00:00:00,41.59120361590499,,2021-04-13 08:01:20.237,2021-03-31 15:24:54.673,2021-07-01 07:59:14.937000000,,6.0,Completed,,25613.345832408075,16656,0.0,1.0,,0.8961615401569121,0.0456954830563286,0.0907342342270913,0.1856696535591036,0.1892638143058061,0.1904101864286713,42.298650119311816,875.3093772859338,,,,3.36220464145197,0.7603410459428641,4.814394763412368,"$50,000-74,999",-1801.1538626269275,,Other,Military Officer,94.67219751396505,MD,Irving,(Not Implemented),-0.4282655204445756,-0.2825302920115391,-37649.67483335631,-25682.35288141933,0.0,16.73688221236065,30.06793572900968,0.2159980355401972,2.5164728344769327,7181.9064670887365,23593.51428888799,29.898064708434283,1.3398631183853806,1.229269191138646,-0.0240278410708936,,,55276.067119960135,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8357345695624345,Fractional,2021-08-02 13:33:08.213000000,,2021-07-06 08:08:22.390000000,700-719,2021-06-04 13:00:17.514,-2443.5118628317778,,0.1896715019492855,22919.04275915373,Valid,0.0,393.7714313108909,-2194.9252939378184
1562847.7511800346,17982,0.2104993946959079,B,36.32228980477592,8.626756602953972,,-7.0409439178657545,3072.3492505708064,-85.45278188445067,5726.2871097758525,268.14734221484514,0.3757469234500016,-3.3567028521583806,0.0,1,2.6685688705734587,PaidInFull,2021-10-31 00:00:00,187.07540897530828,,2021-09-24 14:01:31.750,2021-12-02 08:09:00.813,2021-08-17 11:54:07.170000000,,6.0,Completed,,12438.293873845249,17982,0.0,1.0,,0.6619651755542774,0.0811292640221895,0.0120110395282961,0.0856763641373046,0.047317126934281,0.1559793565239435,36.32228980477592,82.48606559988741,,,,4.773835719202413,-0.687572416113805,2.9450793591741204,"$75,000-99,999",8151.73815590267,,Other,Medical Technician,226.73555918755147,ME,Cocoa,(Not Implemented),-1.271528669368403,2.5461250127625368,-22510.79196547495,-13112.175272071649,0.0,0.281023712349413,-25.787317521267283,2.5491489392539237,-0.8604403755878651,19149.58927929687,9282.511876352411,34.31919530059599,1.406296584743686,1.1338812418071238,0.0002775249502721,,,58330.32791054305,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00743560239606,Whole,2021-11-19 07:36:57.680000000,,2022-02-18 12:39:52.867000000,820-850,2022-01-27 13:56:59.890,206.7191399015755,,0.3207323662634848,14616.210152109215,Valid,1.0,495.0679072450877,7656.670248657582
1606347.5873847804,23089,0.1694546955548838,D,51.55839645191788,5.394939300311592,,-5.888451868572016,4900.466221174036,-149.69790595859104,9111.33707300109,2741.892950903264,2.811260888871606,2.541505987430638,0.0,0,2.4891452627829413,,2021-09-15 00:00:00,674.2477818688251,,2021-01-17 11:05:44.587,2021-02-05 14:09:28.693,2021-08-01 10:39:03.393000000,,6.0,Completed,,19705.550118905925,23089,0.0,1.0,,0.8443443935891126,0.1002189899837697,0.0765784383997179,0.1302219031198399,0.1485801794818527,0.0933565217393924,51.55839645191788,88.99551980634328,,,,11.57240347726655,0.3236857213131427,6.386442152130665,"$25,000-49,999",18548.6015098473,,Other,Pilot - Private/Commercial,137.6288202236435,CT,JUNO BEACH,(Not Implemented),-0.7543715576733799,0.1448314187764727,80123.35159810851,-8373.811659808005,0.0,71.64640555047072,2.252500190164841,-2.305913356623014,-2.195838921736592,12327.179256148664,-7732.590376724152,16.28208367351197,1.130432289703257,1.200291313046821,0.0765843653557442,,,55380.476231475455,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.939427067565941,Fractional,2021-05-11 07:23:23.813000000,,2021-11-28 22:45:49.690000000,800-819,2021-01-07 06:30:02.317,-1703.2514697637234,,0.2641532694014012,14339.838322062822,Valid,0.0,447.8223061404217,18100.77920370688
1643292.3964115626,11832,0.0890856543575474,D,67.67617801024437,3.4993807539307777,,-5.565117137273285,2105.6566399022768,-103.69001052773592,4126.074978903584,1357.3779643085418,5.292656701211516,-5.15119594910437,0.0,1,2.719455708222727,PaidInFull,2021-05-25 00:00:00,272.52628816239945,,2021-06-29 14:01:21.397,2021-02-25 08:00:33.367,2021-09-17 17:24:29.810000000,,6.0,Completed,,21226.46394652965,11832,0.0,1.0,,1.0373619759895227,0.0554315479936227,0.0963748263506306,0.2304607683883539,0.139111692108945,0.1381769779233917,67.67617801024437,80.3417935590711,,,,1.943959035494661,6.809954172222641,4.647592808315676,"$25,000-49,999",9891.121197856732,,Not available,Car Dealer,135.04887384171127,FL,KINGS MOUNTAIN,(Not Implemented),0.8753303196640395,4.607278775192893,63563.650017183245,3579.320598059765,0.0,-0.6496501943231725,8.381504369401414,-3.0890250412568063,-0.955171928864069,17843.18939579114,4541.630514994671,31.71268024020689,1.051038294509062,1.3158379967840572,-0.1435672408473351,,,76463.23565720054,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.754977678877542,Fractional,2022-01-28 13:39:21.857000000,,2021-07-16 14:07:56.550000000,600-619,2021-05-04 11:07:08.374,-1653.1165688133465,,0.1261775929981429,12651.763446307576,Valid,1.0,174.83256808930537,9716.288629767427
1558568.286952826,6098,0.1544971089254492,AA,26.73969110516945,16.253413155282008,,-7.492091738228511,18278.41114885998,-74.78713842769311,-3351.415996510065,-379.7533062042635,-3.509560279250984,6.779566730416103,0.0,0,3.2081051294639598,,2022-03-09 00:00:00,298.4518707765164,,2021-12-19 11:04:55.803,2021-07-29 08:08:35.517,2021-02-17 16:27:30.730000000,,6.0,Completed,,9776.260798213205,6098,0.0,1.0,,1.0431659053124818,0.0570368769476419,0.0464621004598446,0.1367700889032569,0.0904085073021374,0.1544387050221398,26.73969110516945,191.3358044181192,,,,7.985462851110952,4.280539682926794,5.442495513929262,"$1-24,999",8574.976567468711,,Other,Religious,79.60716003998357,KY,New Providence,(Not Implemented),1.2100547951664071,2.907323709512463,36691.30216001317,-16512.903868209094,0.0,-8.072497810698989,4.850434288585724,-1.7519789499988287,1.296116391534852,16454.39871732475,21612.498962826765,20.12003030801452,0.9015103779735922,1.0449592146799325,0.1713746860514845,,,65349.27190921374,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.013818059337201,Whole,2021-10-17 10:23:18.920000000,,2021-08-24 11:37:21.647000000,620-639,2021-07-12 05:54:09.901,1152.4765117534023,,0.1523608653182472,11988.802703336522,Valid,0.0,228.0505027532313,8346.92606471548
1508949.5695751682,15984,0.0079274033096127,E,43.75022367912492,8.124772219311444,,-11.99169900184711,1267.151360688833,-48.27226948800356,6495.161182267337,1880.7094907412893,2.343061705166284,2.7708540431012723,0.0,0,2.7995352978711736,PaidInFull,2021-12-23 00:00:00,85.44288520506026,,2021-02-07 11:01:25.683,2021-09-10 08:09:22.823,2022-01-14 20:31:04.613000000,,6.0,Completed,,13935.802093144945,15984,0.0,1.0,,0.9443875799818744,0.074759858878607,0.0497963118486892,0.0607881687352549,0.1362367856955076,0.056450196299148,43.75022367912492,249.18392536970583,,,,4.882964017178841,-1.1919725386854625,6.654729958948984,"$100,000+",8050.132590780634,,Retired,Nurse (RN),41.34101812217749,NM,Colonia,(Not Implemented),-0.5801596707785421,3.739137999490589,-13452.31937688392,-24963.45001412119,0.0,62.52444542109498,16.515247305063628,3.2877358764482767,-2.496938460023413,4320.556471029286,6802.662105075164,27.19319230278296,1.3318092381718103,0.9437113647308154,-0.0112169650698624,,,65039.24863370704,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.065969768724388,Fractional,2021-04-29 07:44:26.363000000,,2021-08-11 08:08:53.810000000,640-659,2021-09-23 14:10:48.391,2997.2732396067627,,0.3761775249706565,3081.890213264054,Valid,0.0,365.3467035330071,7684.785887247627
1636019.4532556862,6052,0.1569187776520818,A,46.37051061101956,1.1280412489565703,,-1.8922277196228412,24629.925826490595,-77.09787554765207,7031.659090407606,249.1503372500812,-5.414881449230915,-4.9081791126771535,0.0,0,2.3045170001056343,,2022-04-09 00:00:00,350.5279857663205,,2021-12-25 11:00:35.050,2021-07-26 08:07:15.267,2021-10-30 15:32:21.963000000,,6.0,Completed,,23928.34528391482,6052,0.0,1.0,,0.6387515036369324,0.0426082769669609,0.0374711419371477,0.0869089795494181,0.1303288162655034,0.1537917617305876,46.37051061101956,454.89387370447344,,,,7.725865666687746,2.1768943999294224,4.066293005447477,"$50,000-74,999",4158.44028055262,,Retired,Landscaping,24.10977516701217,TN,ZUNI,(Not Implemented),-0.3427407800466968,0.1403107104642845,87888.27122023352,7666.274090603636,0.0,-25.49120627880448,13.11411273016624,0.1385860658142381,1.3145478538537805,22589.16910712812,709.264361337524,27.235700090798787,0.9995963166697356,0.918192726001627,0.1669719660032714,,,67017.90178661022,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.342839242897058,Whole,2021-12-06 07:36:15.960000000,,2021-08-05 11:50:01.250000000,820-850,2021-02-27 04:06:12.676,3457.588681307697,,0.1690941644870051,-3685.1707932337176,Valid,0.0,130.51398227566193,4027.926298276958
