loan_number,amount_borrowed,borrower_rate,prosper_rating,term,age_in_months,origination_date,days_past_due,principal_balance,service_fees_paid,principal_paid,interest_paid,prosper_fees_paid,late_fees_paid,debt_sale_proceeds_received,loan_status,loan_status_description,loan_default_reason,loan_default_reason_description,next_payment_due_date,next_payment_due_amount,co_borrower_application
1599350.7210736794,18738.022425436942,0.11587347466369248,AA,51.7248729856813,12.701332243021154,,-8.182293035436768,17857.097656730104,-91.73581196276459,3464.646050912773,2358.2556830952917,3.992021634033186,-2.5602981355698278,0.0,3.2297202481294125,CHARGEOFF,3.422241879680334,Bankruptcy,2021-07-14 00:00:00,421.1194852865857,
1557384.9097674233,24548.898707232052,0.15676453790809064,B,22.44123993672761,6.537009634728653,,-0.33588408833250294,15358.785114837345,-153.70867025352027,10759.16352022256,3288.5528474566922,2.464948489597547,6.895191390444099,0.0,2.0554714485079235,DEFAULTED,3.926536000529339,,2021-10-04 00:00:00,190.55265818442285,
1557255.0128928062,11690.041749165883,0.20504977913816042,A,44.001658216860505,8.006947289329617,,7.169019693086341,26775.688824120076,43.21513443423427,5804.736520630416,1854.183321157971,-6.1968778900308354,-1.0414022452890692,0.0,1.310476239202016,CURRENT,1.881962274661258,PaidInFull,2021-10-17 00:00:00,583.1914542835648,
1657647.0164597507,27985.032581619176,0.15937016375581498,AA,36.59829832125626,10.055083389954605,,1.366279251695513,3334.622077040197,-113.37007702443265,6277.210227852802,-429.0031985635487,-3.9486140773710523,3.2266900982161015,0.0,0.5133143162055821,CURRENT,2.469619007626727,Deceased,2021-03-19 00:00:00,326.04010532709066,
1482713.6622710363,10259.89263525436,0.07896334684345765,B,57.176992747622464,11.495768196589745,,6.074628395233374,9919.527193971004,-148.03116461669214,5165.394535768153,1789.276953150954,6.604215978521882,4.326024616514639,0.0,0.9864030587576831,COMPLETED,2.9583604696317636,Deceased,2021-06-20 00:00:00,379.88855857480837,
1592873.5122391658,13693.570113437547,0.1656687918326678,AA,51.33044982196085,9.299060630131,,-15.501483579623724,12982.898399889085,-153.48534181508506,659.4759774246118,916.5122905199653,5.814369436255808,-3.9865004363276797,0.0,1.2245923672372694,DEFAULTED,3.6645033769856963,Deceased,2021-09-25 00:00:00,610.976034125059,
1646413.6930667944,9266.932089444785,0.21042423641388538,A,34.97091101548205,3.7775047551378798,,-16.656641843514787,6839.289110582851,-130.32509289460484,2064.9135164128656,562.3675410888522,2.060169425003087,-0.7045995843837277,0.0,2.414003136724148,COMPLETED,1.8872619816528946,Bankruptcy,2021-12-20 00:00:00,54.71826738126049,
1539011.0705708328,22408.45977650826,0.12730525689533398,AA,57.65572266559051,4.549028201688663,,-15.423715613856555,12144.829190978347,23.948790067660312,11242.431047221833,415.2701174366666,-0.9474831437393005,-4.3050086691336995,0.0,0.8493628093795306,DEFAULTED,3.5062521263153656,Bankruptcy,2022-04-14 00:00:00,615.2797323900415,
1573074.0878551574,13518.811687330604,0.08621623657456859,C,31.45530653527016,13.376163092024052,,24.176775455226597,11096.424720360801,-77.58783451289625,5685.830614632616,1801.4976959728883,7.802475808323376,-5.1702616997331265,0.0,2.397340322844946,DEFAULTED,2.5195140658034587,PaidInFull,2021-05-26 00:00:00,446.7753428852004,
1491654.3870701843,19637.964405229533,0.09852857239457159,HR,63.988463707792675,13.406885925453032,,-20.730076614630626,2379.2382088548293,-38.6036776160655,3097.7251749712336,968.6691505038266,-8.755871315466447,-2.335622280677737,0.0,3.1826515049105364,CURRENT,2.587000352750953,PaidInFull,2021-10-19 00:00:00,740.129520480313,
1526805.5942498993,10167.640317053862,0.20511692648775073,HR,46.388718490397586,8.078024871219974,,9.429101496730741,7683.758913393756,59.692679415448296,3975.55875039224,1366.1200444084839,5.465791829379066,-4.038533314052119,0.0,0.9188567336378942,CURRENT,2.624710123423497,PartialSettlement,2021-08-28 00:00:00,380.68795823261394,
1503896.5295827845,-1214.9761021405156,0.1109927286141869,B,40.68262037415349,9.25667502925656,,-3.671853681879681,14012.902722643792,-52.031846770001195,-613.6099001854977,-1239.8529087805337,-12.14654898321208,-2.0759993642731125,0.0,-1.499017593591964,DEFAULTED,2.9221711018679706,PaidInFull,2021-12-16 00:00:00,432.4725997967131,
1635125.57578312,3537.126464786754,0.08960634700167094,AA,26.020711642619887,6.5806827666997005,,-1.3704467020627282,24557.961349944708,-76.0888052917576,6283.294379939596,-318.46362525230825,9.971872911265493,8.344886389573988,0.0,0.8527677832254985,CANCELLED,3.1483928530322665,,2022-04-02 00:00:00,345.36842763109524,
1629846.1454903681,7400.392807100952,0.09947278440843235,D,41.41988836353448,10.369162449381587,,-21.784819266383767,19119.15420228142,-112.91225605535897,-2119.981144969512,104.17944359085175,3.200653963221537,3.6934725465744136,0.0,-0.011990945573373324,DEFAULTED,3.3279922168045193,Bankruptcy,2021-02-06 00:00:00,224.5818211072264,
1491990.570940358,13504.754579645889,0.10331520305288991,D,50.543551516276935,4.702829940468099,,15.851394765096845,7154.896612336373,-121.56550478506225,-7212.166393767378,300.83221873534774,5.492063292319376,-0.3321908010535626,0.0,0.793152285485862,CURRENT,2.4881857590872096,Deceased,2021-09-21 00:00:00,224.72769410510762,
1696801.270483875,10358.993535928275,0.12129102232423748,E,53.145842167037365,11.024402435937429,,0.5972450294493008,10658.225398721159,-114.7344448864678,1858.8204092324593,117.44413997168499,5.296972006550398,-8.564265786934168,0.0,2.2691911636428226,CURRENT,2.225542883467518,PartialSettlement,2021-03-14 00:00:00,361.747891720693,
1685431.635654563,18348.379094331656,0.09342378627513276,A,55.272812839803514,9.463155572693427,,13.898222203829189,18235.12549180768,-154.7512149614979,6035.674486154283,1288.1205763226187,-4.442398143792213,-7.1953229462607045,0.0,2.113091651589028,CANCELLED,2.205388976976513,Deceased,2021-10-31 00:00:00,76.86455115146671,
1575884.4373304194,24121.55422783766,0.14789221635889804,HR,47.1162748443365,7.726843245493232,,16.506834702812494,7403.264033639941,18.49030559880292,4605.771956976801,864.0539983240066,1.05869075043993,-4.519624277039265,0.0,-0.6711070381021444,COMPLETED,2.899673827588771,,2022-02-19 00:00:00,240.8749098095142,
1671943.2208458858,19090.440561165273,0.146058147629716,HR,54.98017267415115,3.7040269407535984,,26.408311827772284,20828.056659874932,-49.308593271001854,53.58568954765042,528.6946524578902,7.20481384691637,8.247867719743015,0.0,2.293642483753562,COMPLETED,3.424045066322602,,2022-01-13 00:00:00,-176.40128191027117,
1536052.3635178122,17705.946677709722,0.04948911703625024,E,37.26767658941637,6.862098351994556,,6.446037542248421,1911.1517069932424,66.89205388854883,448.13904758718945,811.2180874204864,8.19284398391704,-2.0906450253522486,0.0,-0.35420632445009104,CHARGEOFF,2.587841128075278,Bankruptcy,2021-05-26 00:00:00,-89.88246506297293,
1559209.5373932961,8805.333919486438,0.13247463727054717,C,48.315557046629195,7.557782222528502,,-7.71465338556665,29389.501888825143,-87.94627606570711,4997.27656706136,-92.34208392190112,-2.066028485207421,5.210136450218376,0.0,1.1411217243553855,CURRENT,3.699305050448016,,2022-02-26 00:00:00,307.23095323279125,
1491032.0934296695,16746.06418910734,0.167339945928979,B,45.61893097809854,11.042471721681554,,6.917465421978689,12454.238297493033,-21.975219161105578,-2313.1077092859327,1353.317029519404,9.889243913941547,4.3952204549247,0.0,0.4233648865724726,DEFAULTED,3.3988026163942298,PaidInFull,2021-10-09 00:00:00,121.87721683205868,
1583759.3554316403,9190.270021056145,0.13352397003267172,C,40.504948729105536,5.271237546191454,,2.971097112537402,20558.19565905437,-26.922348270281027,6666.024083668483,-297.04935462955814,-1.2777887042762774,1.7961997178630642,0.0,1.5002073803275457,CHARGEOFF,2.399306842602935,Bankruptcy,2022-03-08 00:00:00,421.65925203500774,
1636356.966091337,10074.342611559074,0.18147151949505455,D,51.451514878513116,8.033458783620308,,6.674346895318295,10071.166403583906,-14.85905056190196,-9275.515453572561,932.9102027827402,6.2652811561174495,2.942172218439595,0.0,-0.10363270750980824,CHARGEOFF,1.2683057175560806,,2022-04-04 00:00:00,147.47260497974213,
1575448.0826368588,4685.886520739943,0.1983615973562965,B,55.87521461636118,3.6494249142159365,,-2.6592275778909364,7966.143605713948,-157.3195864913566,6662.046799852858,1277.9283810687314,9.9707270222844,-10.771187903510443,0.0,0.39940141712904764,CANCELLED,2.6182099896075464,PartialSettlement,2022-01-01 00:00:00,595.6894364048444,
1580531.7232277186,6118.603750754104,0.08115635975616114,D,50.93335913671258,11.106825279115252,,-2.0622622380665967,11613.274325034286,81.07679594786579,7173.562886602628,97.81029812798204,-1.9382470313710605,-7.237625570564921,0.0,1.555324144051315,DEFAULTED,2.352031423185821,Bankruptcy,2021-12-24 00:00:00,366.2314112107267,
1590537.1616773133,12705.53350248018,0.1658414021081931,E,33.532164042053374,17.113729578277038,,2.9332528214609384,10356.980307634356,-14.722737854378344,-5358.967090855131,1814.60171184708,6.778262525076801,3.7291212266068654,0.0,0.977555644134124,CANCELLED,2.478789740301365,,2021-04-30 00:00:00,602.1435615123373,
1502612.890759649,-721.776887795655,0.18442356315978461,AA,35.994696369507786,15.783955223909432,,-1.79238703635168,15315.079588313807,-31.56931295237657,5686.1688301799895,1908.9928363236909,-11.401601775604318,3.3533375001736054,0.0,-0.8780717044202098,COMPLETED,2.8341992604759887,PaidInFull,2021-02-26 00:00:00,-217.31458450917472,
1528532.3341611235,28569.628941788185,0.13233705521438566,D,30.625364682845724,3.3152817410140596,,7.788831577927391,19722.130428920696,-193.93176471724098,385.42492357104356,1355.3477597469032,9.796287771514528,-1.1823653113815769,0.0,1.367104394908975,DEFAULTED,3.0070125151624185,Deceased,2021-09-01 00:00:00,763.0124514638339,
1609524.300890504,11612.70971051923,0.10940053337017205,A,29.055931775126158,7.427025322747663,,-6.398551627861158,3096.5312832075497,44.44598238313347,-1327.7345668775702,979.0255662766251,6.0921558101641935,-5.760730335053592,0.0,0.6489531775738853,CURRENT,2.9687556041885834,,2021-11-30 00:00:00,740.2607530686525,
1606248.5511404385,16915.0862140554,0.1328375991547983,C,37.89734416389783,8.642090173863021,,-13.303878914867294,11606.54363337265,-22.983339309169075,9243.921913885544,823.0450450224253,-6.198879199531802,0.919124919580202,0.0,2.58615219447796,CURRENT,2.9726078091300487,Bankruptcy,2022-01-30 00:00:00,215.07064279137754,
1537401.0005371547,7674.928020531564,0.18005116775467306,B,46.0647872624775,9.096202275004886,,-17.28925661678062,1975.0258791243168,-90.8078316506128,-4372.724398455526,264.10761696112866,-6.871110098386037,6.325648635590671,0.0,0.6605505198244983,CANCELLED,2.6309421702769127,PaidInFull,2021-08-04 00:00:00,435.25279986405155,
1578854.6418988814,16781.453158019725,0.18804708388541863,C,39.634995434880366,11.910641504656672,,2.0239352671434725,25140.321430791628,-27.238850466345383,6955.441974950549,969.9505528530981,-6.301576023437599,4.620982732216309,0.0,2.355092961872447,CHARGEOFF,2.542333103970043,PaidInFull,2021-12-26 00:00:00,529.7479469189843,
1649742.137617878,16366.378989391254,0.11420174079220123,C,68.66762199592415,11.243596339337504,,2.353803752742049,16728.606376804106,-70.19175057063833,7000.496651003483,644.5621771001391,-8.884752856556814,6.973222626312434,0.0,-0.13739167005770359,CURRENT,3.16355051427838,PartialSettlement,2022-04-03 00:00:00,100.21330113682757,
1604687.31195061,18687.77550358446,0.20420020936870958,AA,51.814786882782435,8.346890911277526,,-4.216401998305128,13683.5500826883,-100.68127110197392,3102.390009064761,-148.3638973124879,-6.702333883596504,10.544176241517762,0.0,0.8941119909006222,CHARGEOFF,3.471359164898206,PaidInFull,2022-02-26 00:00:00,599.6019669839529,
1590549.3060720148,16350.152218332976,0.15654941097949773,HR,40.73643551469824,8.878811024991936,,-35.32571495001607,12064.668452767597,-84.62885453001299,6878.272182723931,567.5168720977177,7.952451849351185,4.075424192213319,0.0,-0.1649429880828599,CURRENT,3.218571044112976,Deceased,2021-05-12 00:00:00,593.4802845007116,
1578445.8793467195,7986.524302132852,0.08373619469510066,B,45.83102938268769,11.623736559860259,,1.3326222329310928,11883.329931223027,-5.125160278585511,-2655.7877823706726,387.8230394369758,1.7256558268119784,-8.611391999473877,0.0,0.14414380653581182,CHARGEOFF,3.9356953093706935,PaidInFull,2022-03-08 00:00:00,13.855728831625242,
1609325.480072691,14499.662172136672,0.16621630093791914,HR,66.54302820212502,2.3280581494327937,,3.4033765925478514,402.5127190706771,-39.71872187379881,7969.07226809836,68.35952757833422,2.6969284735068197,10.19625546626383,0.0,0.7850992521954215,DEFAULTED,3.234022300966792,PaidInFull,2022-03-31 00:00:00,-76.54189580746487,
1593976.6937635818,22235.37031301754,0.10531189626892104,A,59.239661846782155,11.074461242331855,,1.7075631749435611,11695.172569688963,-106.9415015725823,6744.465017985634,749.4663112199611,-9.542685513424166,-2.5793407262429167,0.0,0.7041148408471347,CURRENT,3.1229689840076182,PartialSettlement,2022-02-02 00:00:00,123.89499168170974,
1692763.3998489063,5072.745836016522,0.20041673260837006,HR,52.763052582923855,7.987348703424138,,11.819239520183618,4967.270375592906,-20.182240149943347,9802.89304988808,1649.243383373076,6.177809184842506,-9.831614865219786,0.0,1.631049733841735,CANCELLED,3.6206577464960454,PaidInFull,2021-05-27 00:00:00,-128.1796319417693,
1655309.902276042,19458.175465356213,0.09516474181592618,E,57.21180226040172,16.177529874468846,,18.86602835277794,17536.681305878956,11.378641668549903,4960.096448860846,1086.6569774159382,5.182187959851959,4.092851353408398,0.0,2.61907909366408,CANCELLED,2.343681576894218,PaidInFull,2021-09-25 00:00:00,538.2645675685858,
1645530.0596924655,-3560.3539393459723,0.1335334776207817,C,54.30093531549374,7.60800783668898,,-4.350001855935922,13998.101356453502,-44.64322397575179,6885.4855238709515,476.92297998489045,9.241460107300128,-3.1321363439353602,0.0,3.300069529018023,COMPLETED,2.0059755514553324,PartialSettlement,2021-05-31 00:00:00,156.60217203072736,
1574503.0200722814,28034.180090007227,0.22207132484858882,B,35.37012577471528,9.78993072491538,,9.007795462446484,17557.988851518166,-94.05988248075136,9879.866469318247,1127.8432172583314,-10.09560712348694,-0.027378422857543216,0.0,0.8534643849899297,CANCELLED,2.9102579284903167,PaidInFull,2021-10-24 00:00:00,97.06231662834134,
1746779.166117804,4847.142765069121,0.07728603393127753,A,39.99871111260075,9.216282733592216,,-9.580125335653292,3768.418863123198,-187.18899990859362,11247.216187847367,2837.0576483743957,-3.4743327245122297,-0.028941879407777926,0.0,2.9059154585291695,CHARGEOFF,3.926375908150587,PaidInFull,2022-02-19 00:00:00,96.04041798719527,
1661439.6633228764,10723.102904346124,0.21597846861628475,E,44.35195055934435,9.264040883974317,,-9.842672067564237,11988.558489122073,-203.2247800585202,9577.491845246645,1113.723041547246,8.696890040902073,1.993008453188792,0.0,1.6203772553930258,CHARGEOFF,2.8098976628640995,PaidInFull,2022-01-19 00:00:00,513.7473344121496,
1651946.0295663134,-978.3424118638304,0.11905036865746899,E,69.76779201180968,11.673032882031915,,19.620181117551716,12935.498887096683,-74.04636144124163,5224.185141522354,1638.0712489197028,16.9211875309153,3.185139933579641,0.0,3.030404534266715,CHARGEOFF,2.954630495598875,,2021-06-02 00:00:00,42.6554228242326,
1429483.5257622472,13310.594485127063,0.1719930925530716,D,58.00514410364799,14.332844719397023,,9.1806310210413,-7869.306885842187,-120.56091097229874,4708.784764753495,2595.929177101306,7.179241241885785,6.6982744149585836,0.0,2.249684115125142,COMPLETED,3.224319722803484,PaidInFull,2022-01-09 00:00:00,512.5534048633624,
1584144.4623287555,13971.65546425113,0.11200953181150751,HR,46.8859217499744,14.169561026281116,,18.240502799110544,12950.890124787904,-56.530666792367505,1376.5493549306248,-457.3617820441814,9.497962522482364,6.731004731865038,0.0,3.2378706059811257,COMPLETED,2.907389009318646,PartialSettlement,2021-07-13 00:00:00,301.4342700986393,
1530878.9359030079,4894.408710022267,0.14482736178219505,E,33.86906545893795,9.785488591330859,,5.579915846295192,5105.554132690813,-7.695837653585571,482.15603466402627,782.015733972034,2.1313827132242187,1.4718618639610697,0.0,2.848427338366175,COMPLETED,3.2921613741297406,Deceased,2021-09-04 00:00:00,266.7395744225359,
1575546.913794689,4108.5274560569615,0.09051652883313227,D,64.26481392640792,2.8004245627233715,,-5.92474480437347,2881.0676532694197,-98.53110407168609,-699.5420662814327,597.4035147341087,1.4312486546554362,0.301036368119471,0.0,1.118000085715557,CURRENT,3.3380784450477647,PaidInFull,2021-10-29 00:00:00,152.0404022652458,
1623235.7734357198,15096.329962689582,0.14092267371661632,HR,68.25725360019234,5.896941816890923,,-12.160579764364652,1696.6399985975168,-29.646894692845862,7215.502815415504,335.22868955471665,3.1963543413315527,-0.9285135747215759,0.0,1.4033459223572673,COMPLETED,3.3197867440248015,,2021-08-06 00:00:00,-35.28979697508561,
1719987.5845968314,-63.70052822798971,0.19970767347598348,HR,33.16805142490509,10.540185746693645,,-4.435014631321396,-3257.0983932201398,35.33829252526374,2413.9357927246697,983.4863540602124,-7.176100962529775,5.1384038635103515,0.0,2.1886585625520034,CHARGEOFF,3.623063711420351,,2021-03-13 00:00:00,68.5767824035247,
1531417.879087187,10880.465963364059,0.06878553891707517,C,53.04262844872225,4.758774479289461,,17.869590588268508,-3570.630444419863,-28.436100099988934,2481.1948723472533,3454.253888907484,-3.9691067356846275,12.430967212923026,0.0,2.1663689913811393,COMPLETED,2.790476979324298,Bankruptcy,2022-02-16 00:00:00,283.33777230604284,
1634394.0151636542,9791.64592880297,0.1660220120840935,D,19.518422702109554,6.286195392565858,,10.788676717061161,328.02257204634407,-86.376240775044,3296.667411997569,1387.8179211135848,-1.3053958442734523,-9.31352078180725,0.0,2.4309158907031394,CANCELLED,2.5202664443514693,Bankruptcy,2021-11-01 00:00:00,459.567916422806,
1566809.5766705782,-2841.7370751780763,0.13404918360033496,A,58.783440649308616,7.726684636978,,40.970899698514124,17914.516039089907,-64.5974272977353,2293.007362560029,1577.11210018259,6.798756235481699,2.1062125090563746,0.0,1.4293636212059277,DEFAULTED,2.294781852438601,Bankruptcy,2021-04-25 00:00:00,648.8492715704983,
1590821.508697323,14420.205785827106,0.15512048223879138,C,48.00464605509201,9.835201893616713,,14.088292863630059,16651.69079307792,-98.19185362278529,7320.033794725829,472.891596678345,1.8392375399955243,14.13005333012896,0.0,1.385489947830087,CANCELLED,2.4292726968106977,,2022-01-22 00:00:00,121.86146126160429,
1566671.4456039094,20121.358331918873,0.20987733144095494,A,56.068456311482116,4.929391686810174,,16.6496962774059,4582.164790609223,-91.13309567428273,3157.826788078538,707.5529253423088,-1.6229390653735782,0.30398072258916675,0.0,1.9766207942720355,COMPLETED,2.083879076309557,Deceased,2021-09-08 00:00:00,752.8031040952358,
